g0,L2norm
0.35341440969,6.8848910567
0.35296730577,6.8792928712
0.35251921639,6.8736996495
0.35207014365,6.8681114969
0.35162008956,6.8625285175
0.3511690561,6.8569508141
0.35071704521,6.8513784885
0.35026405877,6.8458116413
0.34981009862,6.840250372
0.34935516657,6.834694779
0.34889926436,6.8291449596
0.34844239369,6.82360101
0.34798455623,6.8180630254
0.34752575361,6.8125310999
0.3470659874,6.8070053266
0.34660525913,6.8014857977
0.3461435703,6.7959726043
0.34568092237,6.7904658366
0.34521731675,6.7849655837
0.34475275481,6.779471934
0.3442872379,6.7739849747
0.3438207673,6.7685047924
0.34335334428,6.7630314724
0.34288497006,6.7575650996
0.34241564582,6.7521057577
0.34194537272,6.7466535296
0.34147415186,6.7412084974
0.34100198432,6.7357707425
0.34052887115,6.7303403452
0.34005481336,6.7249173853
0.3395798119,6.7195019417
0.33910386774,6.7140940925
0.33862698176,6.7086939151
0.33814915485,6.703301486
0.33767038785,6.6979168813
0.33719068157,6.6925401761
0.33671003679,6.6871714448
0.33622845425,6.6818107614
0.33574593468,6.6764581988
0.33526247875,6.6711138295
0.33477808713,6.6657777254
0.33429276045,6.6604499575
0.3338064993,6.6551305964
0.33331930426,6.6498197119
0.33283117586,6.6445173734
0.33234211463,6.6392236496
0.33185212105,6.6339386084
0.33136119559,6.6286623175
0.33086933866,6.6233948437
0.33037655069,6.6181362536
0.33025995676,6.6168948239
0.32976601824,6.6116473077
0.3292711495,6.6064088215
0.32877535085,6.6011794302
0.3282786226,6.5959591976
0.32778096503,6.5907481877
0.32728237838,6.5855464633
0.32678286288,6.5803540873
0.32628241875,6.5751711218
0.32578104615,6.5699976285
0.32527874525,6.5648336686
0.32477551619,6.559679303
0.32427135908,6.5545345921
0.32376627401,6.5493995956
0.32326026105,6.5442743732
0.32275332025,6.5391589838
0.32224545163,6.5340534863
0.32173665521,6.5289579388
0.32122693097,6.5238723992
0.32071627888,6.518796925
0.32020469888,6.5137315734
0.3196921909,6.508676401
0.31917875484,6.5036314642
0.3186643906,6.498596819
0.31814909804,6.4935725212
0.31763287701,6.4885586259
0.31711572735,6.4835551883
0.31659764886,6.478562263
0.31607864134,6.4735799043
0.31555870457,6.4686081661
0.31503783831,6.4636471023
0.3145160423,6.4586967663
0.31399331626,6.453757211
0.31346965991,6.4488284894
0.31294507294,6.443910654
0.31241955502,6.4390037569
0.31189310581,6.4341078503
0.31136572495,6.4292229857
0.31083741208,6.4243492146
0.3103081668,6.4194865882
0.3097779887,6.4146351574
0.30924687738,6.4097949729
